,date,lat,lon,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,sunrise,sunset,daylight_duration,sunshine_duration,uv_index_max,uv_index_clear_sky_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max
223,2024-08-10 22:00:00+00:00,46.02000045776367,9.0,3.0,28.192501,21.7925,30.373394,22.972359,0,0,51589.312,39600.0,6.35,6.65,0.0,0.0,0.0,0.0,0.0,,11.183201,24.119999
224,2024-08-11 22:00:00+00:00,46.02000045776367,9.0,3.0,28.192501,20.942501,30.791142,23.822723,0,0,51418.996,44037.25,6.4,6.65,0.0,0.0,0.0,0.0,0.0,,11.119281,23.039999
225,2024-08-12 22:00:00+00:00,46.02000045776367,9.0,80.0,28.3425,21.192501,29.582298,22.388693,0,0,51247.56,46800.0,6.3,6.65,0.0,0.0,0.0,0.0,0.0,,10.948973,30.599998
226,2024-08-13 22:00:00+00:00,46.02000045776367,9.0,96.0,26.9925,19.2925,29.457596,20.014862,0,0,51075.14,40131.664,6.6,6.6,0.1,0.0,0.0,0.0,1.0,,12.429127,45.719997
227,2024-08-14 22:00:00+00:00,46.02000045776367,9.0,3.0,23.692501,18.8425,25.476788,19.083025,0,0,50901.895,42889.355,6.45,6.6,0.0,0.0,0.0,0.0,0.0,,13.830749,26.28
228,2024-08-15 22:00:00+00:00,46.02000045776367,9.0,3.0,25.8425,19.942501,27.7269,20.4505,0,0,50727.94,46800.0,6.55,6.55,0.0,0.0,0.0,0.0,0.0,,12.313893,25.919998
229,2024-08-16 22:00:00+00:00,46.02000045776367,9.0,3.0,25.942501,19.3425,27.733929,21.018658,0,0,50553.426,46710.82,6.5,6.5,0.0,0.0,0.0,0.0,0.0,,12.475961,29.16
230,2024-08-17 22:00:00+00:00,46.02000045776367,9.0,96.0,19.8425,15.8925,21.265991,15.988165,0,0,50378.48,13924.98,3.7,6.4,22.2,21.800001,0.4,0.0,9.0,,13.039754,53.639996
231,2024-08-18 22:00:00+00:00,46.02000045776367,9.0,61.0,24.2925,17.2425,25.059927,16.437038,0,0,50203.23,33472.37,5.4,6.35,0.1,0.1,0.0,0.0,1.0,,11.457958,39.239998
232,2024-08-19 22:00:00+00:00,46.02000045776367,9.0,3.0,24.7925,17.0925,26.195974,17.945787,0,0,50027.64,46410.516,6.35,6.35,0.0,0.0,0.0,0.0,0.0,,11.609651,21.24
233,2024-08-20 22:00:00+00:00,46.02000045776367,9.0,2.0,26.1425,17.8425,26.678787,18.48685,0,0,49850.453,46241.324,6.3,6.3,0.0,0.0,0.0,0.0,0.0,,9.686609,31.68
234,2024-08-21 22:00:00+00:00,46.02000045776367,9.0,80.0,21.5425,18.1425,25.0886,19.16511,0,0,49671.504,15095.331,5.7,6.2,3.4999998,3.3999999,0.1,0.0,2.0,,8.714677,25.199999
235,2024-08-22 22:00:00+00:00,46.02000045776367,9.0,2.0,25.0425,18.192501,27.037558,18.918062,0,0,49490.938,44750.293,5.75,6.25,0.0,0.0,0.0,0.0,0.0,,7.491114,16.919998
236,2024-08-23 22:00:00+00:00,46.02000045776367,9.0,80.0,24.2925,19.0425,26.733929,20.502876,0,0,49308.9,43702.04,6.2,6.2,0.1,0.0,0.1,0.0,1.0,,7.5942082,24.84
237,2024-08-24 22:00:00+00:00,46.02000045776367,9.0,3.0,24.7425,18.8425,27.08593,20.040083,0,0,49125.54,43095.047,5.45,6.2,0.0,0.0,0.0,0.0,0.0,,7.172949,21.24
238,2024-08-25 22:00:00+00:00,46.02000045776367,9.0,99.0,20.8925,14.8925,22.204731,12.293879,0,0,48940.984,19976.469,6.05,6.1,72.3,70.9,1.5,0.0,8.0,,27.698952,77.03999
239,2024-08-26 22:00:00+00:00,46.02000045776367,9.0,61.0,22.5925,16.692501,24.380756,16.06962,0,0,48755.383,37042.844,5.7,6.05,0.5,0.4,0.1,0.0,1.0,,16.299694,30.239998
240,2024-08-27 22:00:00+00:00,46.02000045776367,9.0,3.0,24.6425,17.442501,24.868906,17.558294,0,0,48568.855,45010.617,5.95,6.0,0.0,0.0,0.0,0.0,0.0,,9.531505,15.119999
241,2024-08-28 22:00:00+00:00,46.02000045776367,9.0,3.0,25.4925,18.5925,27.04917,19.432478,0,0,48381.543,44712.703,6.1,6.1,0.0,0.0,0.0,0.0,0.0,,9.360001,12.24
242,2024-08-29 22:00:00+00:00,46.02000045776367,9.0,3.0,25.9925,19.5425,27.479439,20.692492,0,0,48193.574,44460.5,6.05,6.05,0.0,0.0,0.0,0.0,0.0,,9.659814,13.679999
243,2024-08-30 22:00:00+00:00,46.02000045776367,9.0,3.0,25.6425,19.5425,26.346176,20.102661,0,0,48005.062,40491.836,5.05,5.95,0.0,0.0,0.0,0.0,0.0,,8.404285,12.959999
244,2024-08-31 22:00:00+00:00,46.02000045776367,9.0,80.0,24.942501,19.192501,26.653927,19.867458,0,0,47816.14,32653.152,5.65,5.9,0.0,0.0,0.0,0.0,0.0,,8.373386,30.599998
245,2024-09-01 22:00:00+00:00,46.02000045776367,9.0,63.0,20.9925,16.942501,22.531246,16.992418,0,0,47626.92,27950.705,5.5,5.85,3.9,3.6,0.2,0.0,3.0,,9.585739,52.199997
246,2024-09-02 22:00:00+00:00,46.02000045776367,9.0,3.0,22.6425,17.2925,24.088854,17.302326,0,0,47437.53,40462.84,5.85,5.85,0.0,0.0,0.0,0.0,0.0,,8.373386,16.199999
247,2024-09-03 22:00:00+00:00,46.02000045776367,9.0,95.0,21.5425,15.3925,23.057306,14.884113,0,0,47248.086,28534.945,5.55,5.75,31.499998,31.4,0.2,0.0,8.0,,17.811815,48.239998
248,2024-09-04 22:00:00+00:00,46.02000045776367,9.0,96.0,17.7925,14.092501,18.307579,14.271589,0,0,47058.695,107.73491,1.75,5.35,50.1,49.300003,0.6,0.0,18.0,,18.25026,77.4
249,2024-09-05 22:00:00+00:00,46.02000045776367,9.0,95.0,18.2925,14.1925,19.269531,14.534744,0,0,46869.473,18301.389,5.65,5.65,16.6,16.6,0.0,0.0,5.0,,6.28713,25.199999
250,2024-09-06 22:00:00+00:00,46.02000045776367,9.0,3.0,20.692501,15.1425,21.116024,15.035816,0,0,46680.535,37227.83,5.65,5.65,0.0,0.0,0.0,0.0,0.0,,7.8954163,21.599998
251,2024-09-07 22:00:00+00:00,46.02000045776367,9.0,96.0,18.0425,14.9925,19.50171,14.413616,0,0,46491.984,0.0,1.85,5.3,63.199997,63.199997,0.0,0.0,14.0,,17.106628,52.199997
252,2024-09-08 22:00:00+00:00,46.02000045776367,9.0,95.0,21.0925,14.0425005,20.503239,13.732197,0,0,46303.78,39671.418,5.6,5.6,5.6,5.6,0.1,0.0,3.0,,18.64369,65.88
